date_actual,CIT_Net,player
2018-07-24 00:00:00,47815,Index
2018-07-24 00:00:00,-89014,Ncom
2018-07-24 00:00:00,9958,Nrep
2018-07-31 00:00:00,31049,Com
2018-07-31 00:00:00,47240,Index
2018-07-31 00:00:00,-88624,Ncom
2018-07-31 00:00:00,10334,Nrep
2018-08-07 00:00:00,38411,Com
2018-08-07 00:00:00,48006,Index
2018-08-07 00:00:00,-97098,Ncom
2018-08-07 00:00:00,10681,Nrep
2018-08-14 00:00:00,41888,Com
2018-08-14 00:00:00,47969,Index
2018-08-14 00:00:00,-100533,Ncom
2018-08-14 00:00:00,10678,Nrep
2018-08-21 00:00:00,53027,Com
2018-08-21 00:00:00,42456,Index
2018-08-21 00:00:00,-106105,Ncom
2018-08-21 00:00:00,10622,Nrep
2018-08-28 00:00:00,47028,Com
2018-08-28 00:00:00,44471,Index
2018-08-28 00:00:00,-101878,Ncom
2018-08-28 00:00:00,10378,Nrep
2018-09-04 00:00:00,50364,Com
2018-09-04 00:00:00,43650,Index
2018-09-04 00:00:00,-105336,Ncom
2018-09-04 00:00:00,11321,Nrep
2018-09-11 00:00:00,48948,Com
2018-09-11 00:00:00,45660,Index
2018-09-11 00:00:00,-105874,Ncom
2018-09-11 00:00:00,11267,Nrep
2018-09-18 00:00:00,55414,Com
2018-09-18 00:00:00,45296,Index
2018-09-18 00:00:00,-113412,Ncom
2018-09-18 00:00:00,12702,Nrep
2018-09-25 00:00:00,53160,Com
2018-09-25 00:00:00,44038,Index
2018-09-25 00:00:00,-109097,Ncom
2018-09-25 00:00:00,11899,Nrep
2018-10-02 00:00:00,43313,Com
2018-10-02 00:00:00,44437,Index
2018-10-02 00:00:00,-97175,Ncom
2018-10-02 00:00:00,9426,Nrep
2018-10-09 00:00:00,32378,Com
2018-10-09 00:00:00,45949,Index
2018-10-09 00:00:00,-86266,Ncom
2018-10-09 00:00:00,7938,Nrep
2018-10-16 00:00:00,15794,Com
2018-10-16 00:00:00,47407,Index
2018-10-16 00:00:00,-68110,Ncom
2018-10-16 00:00:00,4909,Nrep
2018-10-23 00:00:00,-1294,Com
2018-10-23 00:00:00,48096,Index
2018-10-23 00:00:00,-51983,Ncom
2018-10-23 00:00:00,5180,Nrep
2018-10-30 00:00:00,-6005,Com
2018-10-30 00:00:00,46629,Index
2018-10-30 00:00:00,-44381,Ncom
2018-10-30 00:00:00,3757,Nrep
2018-11-06 00:00:00,-10278,Com
2018-11-06 00:00:00,45822,Index
2018-11-06 00:00:00,-39372,Ncom
2018-11-06 00:00:00,3828,Nrep
2018-11-13 00:00:00,-5874,Com
2018-11-13 00:00:00,43738,Index
2018-11-13 00:00:00,-42214,Ncom
2018-11-13 00:00:00,4349,Nrep
2018-11-20 00:00:00,-9000,Com
2018-11-20 00:00:00,44062,Index
2018-11-20 00:00:00,-38825,Ncom
2018-11-20 00:00:00,3764,Nrep
2018-11-27 00:00:00,-8520,Com
2018-11-27 00:00:00,43379,Index
2018-11-27 00:00:00,-38971,Ncom
2018-11-27 00:00:00,4113,Nrep
2018-12-04 00:00:00,359,Com
2018-12-04 00:00:00,42240,Index
2018-12-04 00:00:00,-48545,Ncom
2018-12-04 00:00:00,5947,Nrep
2018-12-11 00:00:00,6741,Com
2018-12-11 00:00:00,41007,Index
2018-12-11 00:00:00,-55103,Ncom
2018-12-11 00:00:00,7354,Nrep
2018-12-18 00:00:00,12888,Com
2018-12-18 00:00:00,39091,Index
2018-12-18 00:00:00,-60900,Ncom
2018-12-18 00:00:00,8921,Nrep
2018-12-24 00:00:00,16676,Com
2018-12-24 00:00:00,38137,Index
2018-12-24 00:00:00,-63908,Ncom
2018-12-24 00:00:00,9094,Nrep
2018-12-31 00:00:00,17276,Com
2018-12-31 00:00:00,38393,Index
2018-12-31 00:00:00,-65143,Ncom
2018-12-31 00:00:00,9474,Nrep
2019-01-08 00:00:00,14423,Com
2019-01-08 00:00:00,38075,Index
2019-01-08 00:00:00,-62435,Ncom
2019-01-08 00:00:00,9937,Nrep
2019-01-15 00:00:00,17419,Com
2019-01-15 00:00:00,39656,Index
2019-01-15 00:00:00,-67827,Ncom
2019-01-15 00:00:00,10752,Nrep
2019-01-22 00:00:00,10952,Com
2019-01-22 00:00:00,40936,Index
2019-01-22 00:00:00,-61650,Ncom
2019-01-22 00:00:00,9762,Nrep
2019-01-29 00:00:00,11266,Com
2019-01-29 00:00:00,41036,Index
2019-01-29 00:00:00,-62109,Ncom
2019-01-29 00:00:00,9807,Nrep
2019-02-05 00:00:00,4523,Com
2019-02-05 00:00:00,41954,Index
2019-02-05 00:00:00,-55235,Ncom
2019-02-05 00:00:00,8757,Nrep
2019-02-12 00:00:00,7971,Com
2019-02-12 00:00:00,43530,Index
2019-02-12 00:00:00,-61785,Ncom
2019-02-12 00:00:00,10285,Nrep
2019-02-19 00:00:00,17902,Com
2019-02-19 00:00:00,39806,Index
2019-02-19 00:00:00,-68971,Ncom
2019-02-19 00:00:00,11261,Nrep
2019-02-26 00:00:00,24708,Com
2019-02-26 00:00:00,36803,Index
2019-02-26 00:00:00,-74448,Ncom
2019-02-26 00:00:00,12936,Nrep
2019-03-05 00:00:00,25468,Com
2019-03-05 00:00:00,36879,Index
2019-03-05 00:00:00,-75184,Ncom
2019-03-05 00:00:00,12838,Nrep
2019-03-12 00:00:00,28542,Com
2019-03-12 00:00:00,35154,Index
2019-03-12 00:00:00,-78604,Ncom
2019-03-12 00:00:00,14908,Nrep
2019-03-19 00:00:00,25086,Com
2019-03-19 00:00:00,34092,Index
2019-03-19 00:00:00,-74939,Ncom
2019-03-19 00:00:00,15760,Nrep
2019-03-26 00:00:00,24386,Com
2019-03-26 00:00:00,35265,Index
2019-03-26 00:00:00,-75387,Ncom
2019-03-26 00:00:00,15736,Nrep
2019-04-02 00:00:00,25370,Com
2019-04-02 00:00:00,34808,Index
2019-04-02 00:00:00,-77303,Ncom
2019-04-02 00:00:00,17125,Nrep
2019-04-09 00:00:00,19250,Com
2019-04-09 00:00:00,35516,Index
2019-04-09 00:00:00,-71151,Ncom
2019-04-09 00:00:00,16385,Nrep
2019-04-16 00:00:00,24317,Com
2019-04-16 00:00:00,37339,Index
2019-04-16 00:00:00,-79067,Ncom
2019-04-16 00:00:00,17411,Nrep
2019-04-23 00:00:00,23346,Com
2019-04-23 00:00:00,38515,Index
2019-04-23 00:00:00,-75846,Ncom
2019-04-23 00:00:00,13986,Nrep
2019-04-30 00:00:00,18399,Com
2019-04-30 00:00:00,38940,Index
2019-04-30 00:00:00,-70845,Ncom
2019-04-30 00:00:00,13507,Nrep
2019-05-07 00:00:00,24229,Com
2019-05-07 00:00:00,38096,Index
2019-05-07 00:00:00,-78206,Ncom
2019-05-07 00:00:00,15880,Nrep
2019-05-14 00:00:00,19898,Com
2019-05-14 00:00:00,38551,Index
2019-05-14 00:00:00,-73321,Ncom
2019-05-14 00:00:00,14872,Nrep
2019-05-21 00:00:00,18682,Com
2019-05-21 00:00:00,38436,Index
2019-05-21 00:00:00,-70449,Ncom
2019-05-21 00:00:00,13331,Nrep
2019-05-28 00:00:00,9657,Com
2019-05-28 00:00:00,39606,Index
2019-05-28 00:00:00,-62441,Ncom
2019-05-28 00:00:00,13178,Nrep
2019-06-04 00:00:00,-9497,Com
2019-06-04 00:00:00,42013,Index
2019-06-04 00:00:00,-41112,Ncom
2019-06-04 00:00:00,8596,Nrep
2019-06-11 00:00:00,-13552,Com
2019-06-11 00:00:00,40736,Index
2019-06-11 00:00:00,-39364,Ncom
2019-06-11 00:00:00,12179,Nrep
2019-06-18 00:00:00,-9529,Com
2019-06-18 00:00:00,40511,Index
2019-06-18 00:00:00,-40168,Ncom
2019-06-18 00:00:00,9188,Nrep
2019-06-25 00:00:00,-14369,Com
2019-06-25 00:00:00,42376,Index
2019-06-25 00:00:00,-35576,Ncom
2019-06-25 00:00:00,7569,Nrep
2019-07-02 00:00:00,-26514,Com
2019-07-02 00:00:00,43299,Index
2019-07-02 00:00:00,-23405,Ncom
2019-07-02 00:00:00,6620,Nrep
2019-07-09 00:00:00,-34988,Com
2019-07-09 00:00:00,45847,Index
2019-07-09 00:00:00,-17803,Ncom
2019-07-09 00:00:00,6944,Nrep
2019-07-16 00:00:00,-33606,Com
2019-07-16 00:00:00,46760,Index
2019-07-16 00:00:00,-20863,Ncom
2019-07-16 00:00:00,7709,Nrep
2019-07-23 00:00:00,-30080,Com
2019-07-23 00:00:00,45729,Index
2019-07-23 00:00:00,-23668,Ncom
2019-07-23 00:00:00,8019,Nrep
2019-07-30 00:00:00,-19257,Com
2019-07-30 00:00:00,42912,Index
2019-07-30 00:00:00,-32570,Ncom
2019-07-30 00:00:00,8915,Nrep
2019-08-06 00:00:00,-13959,Com
2019-08-06 00:00:00,42219,Index
2019-08-06 00:00:00,-36583,Ncom
2019-08-06 00:00:00,8322,Nrep
2019-08-13 00:00:00,-8826,Com
2019-08-13 00:00:00,42159,Index
2019-08-13 00:00:00,-42071,Ncom
2019-08-13 00:00:00,8738,Nrep
2019-08-20 00:00:00,-1302,Com
2019-08-20 00:00:00,40615,Index
2019-08-20 00:00:00,-47597,Ncom
2019-08-20 00:00:00,8285,Nrep
2019-08-27 00:00:00,-2745,Com
2019-08-27 00:00:00,40586,Index
2019-08-27 00:00:00,-46149,Ncom
2019-08-27 00:00:00,8308,Nrep
2019-09-03 00:00:00,3043,Com
2019-09-03 00:00:00,39743,Index
2019-09-03 00:00:00,-52009,Ncom
2019-09-03 00:00:00,9223,Nrep
2019-09-10 00:00:00,1476,Com
2019-09-10 00:00:00,39146,Index
2019-09-10 00:00:00,-50302,Ncom
2019-09-10 00:00:00,9679,Nrep
2019-09-17 00:00:00,-10265,Com
2019-09-17 00:00:00,42255,Index
2019-09-17 00:00:00,-42056,Ncom
2019-09-17 00:00:00,10066,Nrep
2019-09-24 00:00:00,-9467,Com
2019-09-24 00:00:00,41526,Index
2019-09-24 00:00:00,-42848,Ncom
2019-09-24 00:00:00,10789,Nrep
2019-10-01 00:00:00,-10548,Com
2019-10-01 00:00:00,41482,Index
2019-10-01 00:00:00,-40535,Ncom
2019-10-01 00:00:00,9601,Nrep
2019-10-08 00:00:00,-3758,Com
2019-10-08 00:00:00,41463,Index
2019-10-08 00:00:00,-47787,Ncom
2019-10-08 00:00:00,10082,Nrep
2019-10-15 00:00:00,5507,Com
2019-10-15 00:00:00,41305,Index
2019-10-15 00:00:00,-58424,Ncom
2019-10-15 00:00:00,11614,Nrep
2019-10-22 00:00:00,2019,Com
2019-10-22 00:00:00,43330,Index
2019-10-22 00:00:00,-55374,Ncom
2019-10-22 00:00:00,10024,Nrep
2019-10-29 00:00:00,-2794,Com
2019-10-29 00:00:00,43645,Index
2019-10-29 00:00:00,-50777,Ncom
2019-10-29 00:00:00,9927,Nrep
2019-11-05 00:00:00,-16113,Com
2019-11-05 00:00:00,49590,Index
2019-11-05 00:00:00,-39881,Ncom
2019-11-05 00:00:00,6403,Nrep
2019-11-12 00:00:00,-37381,Com
2019-11-12 00:00:00,49851,Index
2019-11-12 00:00:00,-16700,Ncom
2019-11-12 00:00:00,4230,Nrep
2019-11-19 00:00:00,-38788,Com
2019-11-19 00:00:00,53344,Index
2019-11-19 00:00:00,-18838,Ncom
2019-11-19 00:00:00,4282,Nrep
2019-11-26 00:00:00,-53316,Com
2019-11-26 00:00:00,57588,Index
2019-11-26 00:00:00,-7592,Ncom
2019-11-26 00:00:00,3320,Nrep
2019-12-03 00:00:00,-63702,Com
2019-12-03 00:00:00,62291,Index
2019-12-03 00:00:00,-956,Ncom
2019-12-03 00:00:00,2367,Nrep
2019-12-10 00:00:00,-78198,Com
2019-12-10 00:00:00,62209,Index
2019-12-10 00:00:00,14492,Ncom
2019-12-10 00:00:00,1496,Nrep
2019-12-17 00:00:00,-84616,Com
2019-12-17 00:00:00,62252,Index
2019-12-17 00:00:00,20049,Ncom
2019-12-17 00:00:00,2315,Nrep
2019-12-24 00:00:00,-88538,Com
2019-12-24 00:00:00,64354,Index
2019-12-24 00:00:00,21543,Ncom
2019-12-24 00:00:00,2642,Nrep
2019-12-31 00:00:00,-88553,Com
2019-12-31 00:00:00,64273,Index
2019-12-31 00:00:00,21628,Ncom
2019-12-31 00:00:00,2650,Nrep
2020-01-07 00:00:00,-89014,Com
2020-01-07 00:00:00,64007,Index
2020-01-07 00:00:00,20907,Ncom
2020-01-07 00:00:00,4101,Nrep
2020-01-14 00:00:00,-84656,Com
2020-01-14 00:00:00,61873,Index
2020-01-14 00:00:00,16708,Ncom
2020-01-14 00:00:00,6075,Nrep
2020-01-21 00:00:00,-79094,Com
2020-01-21 00:00:00,59196,Index
2020-01-21 00:00:00,13709,Ncom
2020-01-21 00:00:00,6189,Nrep
2020-01-28 00:00:00,-68892,Com
2020-01-28 00:00:00,56397,Index
2020-01-28 00:00:00,6529,Ncom
2020-01-28 00:00:00,5965,Nrep
2020-02-04 00:00:00,-53140,Com
2020-02-04 00:00:00,49650,Index
2020-02-04 00:00:00,-2097,Ncom
2020-02-04 00:00:00,5588,Nrep
2020-02-11 00:00:00,-38148,Com
2020-02-11 00:00:00,44925,Index
2020-02-11 00:00:00,-14632,Ncom
2020-02-11 00:00:00,7854,Nrep
2020-02-18 00:00:00,-36384,Com
2020-02-18 00:00:00,46584,Index
2020-02-18 00:00:00,-16523,Ncom
2020-02-18 00:00:00,6323,Nrep
2020-02-25 00:00:00,-37338,Com
2020-02-25 00:00:00,47745,Index
2020-02-25 00:00:00,-16229,Ncom
2020-02-25 00:00:00,5821,Nrep
2020-03-03 00:00:00,-51567,Com
2020-03-03 00:00:00,50861,Index
2020-03-03 00:00:00,-3229,Ncom
2020-03-03 00:00:00,3934,Nrep
2020-03-10 00:00:00,-53103,Com
2020-03-10 00:00:00,50995,Index
2020-03-10 00:00:00,-1455,Ncom
2020-03-10 00:00:00,3564,Nrep
2020-03-17 00:00:00,-45448,Com
2020-03-17 00:00:00,46573,Index
2020-03-17 00:00:00,-3820,Ncom
2020-03-17 00:00:00,2696,Nrep
2020-03-24 00:00:00,-51484,Com
2020-03-24 00:00:00,46998,Index
2020-03-24 00:00:00,1942,Ncom
2020-03-24 00:00:00,2543,Nrep
2020-03-31 00:00:00,-58151,Com
2020-03-31 00:00:00,47383,Index
2020-03-31 00:00:00,8840,Ncom
2020-03-31 00:00:00,1928,Nrep
2020-04-07 00:00:00,-58770,Com
2020-04-07 00:00:00,47730,Index
2020-04-07 00:00:00,8701,Ncom
2020-04-07 00:00:00,2339,Nrep
2020-04-14 00:00:00,-59869,Com
2020-04-14 00:00:00,47587,Index
2020-04-14 00:00:00,9819,Ncom
2020-04-14 00:00:00,2463,Nrep
2020-04-21 00:00:00,-59633,Com
2020-04-21 00:00:00,47761,Index
2020-04-21 00:00:00,10079,Ncom
2020-04-21 00:00:00,1792,Nrep
2020-04-28 00:00:00,-53305,Com
2020-04-28 00:00:00,44954,Index
2020-04-28 00:00:00,6398,Ncom
2020-04-28 00:00:00,1953,Nrep
2020-05-05 00:00:00,-51247,Com
2020-05-05 00:00:00,45031,Index
2020-05-05 00:00:00,3638,Ncom
2020-05-05 00:00:00,2576,Nrep
2020-05-12 00:00:00,-51665,Com
2020-05-12 00:00:00,43224,Index
2020-05-12 00:00:00,5283,Ncom
2020-05-12 00:00:00,3157,Nrep
2020-05-19 00:00:00,-50964,Com
2020-05-19 00:00:00,42464,Index
2020-05-19 00:00:00,4629,Ncom
2020-05-19 00:00:00,3872,Nrep
2020-05-26 00:00:00,-46764,Com
2020-05-26 00:00:00,42768,Index
2020-05-26 00:00:00,47,Ncom
2020-05-26 00:00:00,3949,Nrep
2020-06-02 00:00:00,-36518,Com
2020-06-02 00:00:00,42931,Index
2020-06-02 00:00:00,-11163,Ncom
2020-06-02 00:00:00,4750,Nrep
2020-06-09 00:00:00,-31353,Com
2020-06-09 00:00:00,42988,Index
2020-06-09 00:00:00,-17489,Ncom
2020-06-09 00:00:00,5853,Nrep
2020-06-16 00:00:00,-25619,Com
2020-06-16 00:00:00,43402,Index
2020-06-16 00:00:00,-24153,Ncom
2020-06-16 00:00:00,6368,Nrep
2020-06-23 00:00:00,-22938,Com
2020-06-23 00:00:00,44117,Index
2020-06-23 00:00:00,-27669,Ncom
2020-06-23 00:00:00,6489,Nrep
2020-06-30 00:00:00,-25989,Com
2020-06-30 00:00:00,45134,Index
2020-06-30 00:00:00,-25214,Ncom
2020-06-30 00:00:00,6069,Nrep
2020-07-07 00:00:00,-29172,Com
2020-07-07 00:00:00,46993,Index
2020-07-07 00:00:00,-23843,Ncom
2020-07-07 00:00:00,6023,Nrep
2020-07-14 00:00:00,-29385,Com
2020-07-14 00:00:00,46611,Index
2020-07-14 00:00:00,-23722,Ncom
2020-07-14 00:00:00,6496,Nrep
2020-07-21 00:00:00,-32212,Com
2020-07-21 00:00:00,46263,Index
2020-07-21 00:00:00,-20293,Ncom
2020-07-21 00:00:00,6244,Nrep
2020-07-28 00:00:00,-48320,Com
2020-07-28 00:00:00,50021,Index
2020-07-28 00:00:00,-6412,Ncom
2020-07-28 00:00:00,4712,Nrep
2020-08-04 00:00:00,-66738,Com
2020-08-04 00:00:00,50854,Index
2020-08-04 00:00:00,12793,Ncom
2020-08-04 00:00:00,3090,Nrep
2020-08-11 00:00:00,-72407,Com
2020-08-11 00:00:00,55111,Index
2020-08-11 00:00:00,13010,Ncom
2020-08-11 00:00:00,4285,Nrep
2020-08-18 00:00:00,-79766,Com
2020-08-18 00:00:00,58571,Index
2020-08-18 00:00:00,16526,Ncom
2020-08-18 00:00:00,4670,Nrep
2020-08-25 00:00:00,-85481,Com
2020-08-25 00:00:00,58975,Index
2020-08-25 00:00:00,22218,Ncom
2020-08-25 00:00:00,4288,Nrep
2020-09-01 00:00:00,-95864,Com
2020-09-01 00:00:00,61807,Index
2020-09-01 00:00:00,29240,Ncom
2020-09-01 00:00:00,4817,Nrep
2020-09-08 00:00:00,-100329,Com
2020-09-08 00:00:00,63737,Index
2020-09-08 00:00:00,33092,Ncom
2020-09-08 00:00:00,3500,Nrep
2020-09-15 00:00:00,-104180,Com
2020-09-15 00:00:00,64044,Index
2020-09-15 00:00:00,35532,Ncom
2020-09-15 00:00:00,4604,Nrep
2020-09-22 00:00:00,-98779,Com
2020-09-22 00:00:00,62439,Index
2020-09-22 00:00:00,32094,Ncom
2020-09-22 00:00:00,4246,Nrep
2020-09-29 00:00:00,-89647,Com
2020-09-29 00:00:00,58825,Index
2020-09-29 00:00:00,25645,Ncom
2020-09-29 00:00:00,5178,Nrep
2020-10-06 00:00:00,-83058,Com
2020-10-06 00:00:00,57441,Index
2020-10-06 00:00:00,20298,Ncom
2020-10-06 00:00:00,5319,Nrep
2020-10-13 00:00:00,-82114,Com
2020-10-13 00:00:00,56064,Index
2020-10-13 00:00:00,20303,Ncom
2020-10-13 00:00:00,5748,Nrep
2020-10-20 00:00:00,-75400,Com
2020-10-20 00:00:00,53741,Index
2020-10-20 00:00:00,15488,Ncom
2020-10-20 00:00:00,6170,Nrep
2020-10-27 00:00:00,-70294,Com
2020-10-27 00:00:00,54162,Index
2020-10-27 00:00:00,9648,Ncom
2020-10-27 00:00:00,6484,Nrep
2020-11-03 00:00:00,-63763,Com
2020-11-03 00:00:00,54005,Index
2020-11-03 00:00:00,2602,Ncom
2020-11-03 00:00:00,7157,Nrep
2020-11-10 00:00:00,-64875,Com
2020-11-10 00:00:00,57218,Index
2020-11-10 00:00:00,-304,Ncom
2020-11-10 00:00:00,7962,Nrep
2020-11-17 00:00:00,-74688,Com
2020-11-17 00:00:00,59782,Index
2020-11-17 00:00:00,7623,Ncom
2020-11-17 00:00:00,7283,Nrep
2020-11-24 00:00:00,-82464,Com
2020-11-24 00:00:00,59858,Index
2020-11-24 00:00:00,15230,Ncom
2020-11-24 00:00:00,7376,Nrep
2020-12-01 00:00:00,-84982,Com
2020-12-01 00:00:00,61246,Index
2020-12-01 00:00:00,16204,Ncom
2020-12-01 00:00:00,7533,Nrep
2020-12-08 00:00:00,-83069,Com
2020-12-08 00:00:00,60272,Index
2020-12-08 00:00:00,15174,Ncom
2020-12-08 00:00:00,7622,Nrep
